CD_GEOCODM,LONG,LAT,ALT
3526209,-47.081594072,-23.935689201,717.41
3526308,-45.19081082,-23.086921351,897.36
3526407,-47.83378071,-23.054011606,546.12
3526506,-51.040501657,-21.164856565,462.05
3526605,-44.893110279,-22.57009647,556.48
3526704,-47.388707969,-22.18543,628.81
3526803,-48.798681972,-22.59,548.88
3526902,-47.401939523,-22.56,579.49
3527009,-46.661483616,-22.520488192,717.27
3527108,-49.751423386,-21672,433.93
3527207,-45.124248144,-22.731693032,0
3527256,-50.22666009,-20.965390538,399.01
3527306,-46.946440218,-23086,690.68
3527405,-51.018349142,-21.723415646,465.16
3527504,-49.523179124,-22.431639999,524.62
3527603,-47.700279944,-21.551706525,645.8
3527702,-50.327639489,-21.67360296,413.3
3527801,-49.820324699,-22.413815392,670.03
3527900,-50.389327115,-22.343444287,567.67
3528007,-48.711405386,-22.505549628,542.2
3528106,-49.96349782,-20.801313539,516.14
3528205,-50.19762848,-20.149997984,516.15
3528304,-50.227537047,-20.643481311,502.64
3528403,-47.184482626,-23.547457999,861.81
3528502,-46.590195873,-23.322459382,793.14
3528601,-49.31811312,-23.003346089,707.25
3528700,-51.968467484,-22.110331499,395.78
3528809,-50.668968249,-22.61041533,388.87
3528858,-49.14000081,-21.258761925,451.39
3528908,-51.182897555,-21.794493366,390.5
3529005,-49.951645643,-22.21,657.3
3529104,-50.825677294,-20.439398912,408.52
3529203,-51.170768057,-22.14783,497.54
3529302,-48.367747699,-21.602994506,578.25
3529401,-46.458262012,-23669,789.32
3529500,-49.582018998,-21.180156172,476.83
3529609,-50.181831839,-20.354109903,518.44
3529658,-50.62208026,-19.967037103,408.6
3529708,-48.029334182,-20.177129232,513.24
3529807,-48.451802309,-22.4116968,681.34
3529906,-47.457103999,-24.283929465,34.31
3530003,-50.13842719,-19.980516052,459.85
3530102,-51.105640391,-21.13208,412.2
3530201,-51.9057943,-22.290558594,438.91
3530300,-49.512139217,-20817,590.2
3530409,-49.465519842,-20.61685721,528.41
3530508,-47.007170978,-21.4689,633.52
3530607,-46.196760084,-23522,749.8
3530706,-46.944474088,-22.365720189,607.01
3530805,-46.95636712,-22432,633.5
3530904,-47.567524004,-22.926827883,536.9
3531001,-50.096306131,-20.850325703,448.09
3531100,-46.61999272,-24.094116144,9.92
3531209,-46.6811943,-22.681128659,762.74
3531308,-48.49665125,-21.26386,722.39
3531407,-49.714116161,-20.772140137,480.33
3531506,-48.64297128,-20.903841225,595.7
3531605,-51.565493248,-21.298959449,334.28
3531704,-45.848151984,-22.955010579,654.34
3531803,-47.313269248,-22.94552199,548.16
3531902,-48.057593825,-20.732662999,555.1
3532009,-46.791344394,-22.881030932,789.27
3532058,-48.150661254,-21.507609441,618.54
3532108,-51.277138185,-20.994298089,402.97
3532157,-51.238587497,-22.620117582,414.91
3532207,-51.52423985,-22.404283199,426.1
3532306,-45.44640047,-23.375786983,750.9
3532405,-46.402590214,-23.178695811,787.67
3532504,-49.630474851,-20.843916155,544.12
3532603,-50.040274495,-20.694823499,527.53
3532702,-49.780898651,-20.91390242,443.31
3532801,-49.507138347,-21.013734717,484.18
3532827,-48.905738479,-24.123210417,830.4
3532843,-50.948052438,-20.386895026,406.54
3532868,-50.343906176,-20.76565462,408.26
3532900,-48.562140427,-21.778922883,498.74
3533007,-49.320092876,-20.533153999,550.25
3533106,-51.64983289,-21.329937141,382.2
3533205,-51.490446528,-21.104542001,326.8
3533254,-48.917063709,-20.990358196,543.25
3533304,-50.265827372,-20.856610999,437.64
3533403,-47.293634614,-22.78279466,561.31
3533502,-49.22174953,-21.468474989,457.48
3533601,-47.749105463,-20.733999734,783.3
3533700,-49.92737283,-22.43886044,526.48
3533809,-49.340950752,-22.944584777,625.86
3533908,-48.913491725,-20.73728,500.31
3534005,-49.299214794,-20.61272212,526.3
3534104,-50.093585463,-22.148599411,603.71
3534203,-49.35181848,-20.180196743,449.94
3534302,-47.886383822,-20.72042,696.79
3534401,-46.788810144,-23.53,742.96
3534500,-50.284126165,-22.317882054,482.05
3534609,-50.87313911,-21797,463.43
3534708,-49.86857983,-22977,482.57
3534757,-50.377584652,-19.995592106,498.75
3534807,-51.699320721,-21.491165917,365.23
3534906,-51.265201519,-21.560078499,429.05
3535002,-49.433782399,-20.39058747,555.54
3535101,-48.801284626,-21.082470691,507.21
3535200,-50.765987804,-20.416217324,427
3535309,-50.218790987,-22.78,509.99
3535408,-51.856574161,-21.36018355,300.14
3535507,-50.57502853,-22.4177,503.9
3535606,-45.66286406,-23.386261565,636.6
3535705,-48.772528912,-21.015792999,574.8
3535804,-48.723676984,-23.38692799,607.74
3535903,-50.586718917,-20.099805952,471.6
3536000,-50.793843843,-21.779839143,479.39
3536109,-48.372876683,-23.080318323,892.85
3536208,-47.879997602,-24.71254663,32.94
3536257,-50.01261783,-20.302191175,511.12
3536307,-47.28306009,-20.641153402,748.62
3536406,-51.84713995,-21.309275557,294.97
3536505,-47.1543858,-22759,590.39
3536570,-49.399038346,-22.5743007,556.1
3536604,-49.399551886,-20.029300027,447.69
3536703,-48.779680963,-22355,499.65
3536802,-46.442030947,-22.791384351,1102.26
3536901,-50.112390282,-20.247646667,475.54
3537008,-47.481794969,-20.256870999,1010.48
3537107,-46.89780209,-22.74,600.4
3537156,-50.79216565,-22.81121521,351.8
3537206,-47.229076349,-24.272800673,62.71
3537305,-50.073036275,-21.41838,415.2
3537404,-51.106661019,-20.63666899,363.98
3537503,-47.967866772,-23.072852335,522.01
3537602,-46.997301864,-24.319508883,11.3
3537701,-50.599425717,-21.595391679,435.2
3537800,-47.41801515,-23.714202222,805.44
3537909,-47.715507715,-23.81,693.03
3538006,-45.462048846,-22.926668725,559
3538105,-48.905637535,-21.185988488,514.94
3538204,-46.590577318,-22.780796068,938.5
3538303,-51.731626903,-21.884989698,436.11
3538501,-45.183569424,-22.611166885,638.54
3538600,-46.3587552,-23.05,793.71
3538709,-47.646846236,-22.72,527.09
3538808,-49.383974489,-23.19299,555.89
3538907,-49.456642433,-21.99,481.45
3539004,-48.669841932,-21.099631662,579.64
3539103,-47.000967568,-23.397523307,705.5
3539202,-51.49958429,-22.27667,486.94
3539301,-47.425172881,-21.99404,626.16
3539400,-49.137252216,-22.412065944,516.6
3539509,-48.22226575,-21.010999499,515.81
3539608,-49.92571979,-21.032328202,436.45
3539707,-50.20893453,-22.633457258,485.54
3539806,-46.346220388,-23.528626567,755.62
3539905,-49.813894906,-20.78585775,529.59
3540002,-50.17602805,-22.106145654,599.18
3540101,-49.360870074,-21.736176472,414.67
3540200,-48.037837302,-21,533.05
3540259,-50.52460201,-20.440833842,396.9
3540309,-49.703552355,-20.182363106,451.92
3540408,-50.536853115,-19.94433313,435.02
3540507,-48.126767435,-23.175387499,532.19
3540606,-47.524596573,-23.214412267,541.44
3540705,-47.48140964,-21.85836,586.6
3540754,-45.25597431,-22.840620206,0
3540804,-49.378183199,-21.045094721,484.66
3540853,-51.08707721,-21.85192762,387.36
3540903,-48.065583022,-21.35804901,537.5
3541000,-46.412049583,-24003,8.68
3541059,-48.664685577,-22.811467984,706.57
3541109,-49.439149287,-22.103674319,550.77
3541208,-51.55757019,-22.008990778,446.22
3541307,-52.115275826,-21.76878,306.17
3541406,-51.386765581,-22122,478.61
3541505,-51.840258805,-21.87593,419.89
3541604,-49.857735234,-21.53886749,431.25
3541653,-48.052685336,-23.301574999,619.44
3541703,-50.697947389,-22.249404798,548.6
3541802,-50.240928456,-21.799094433,433.32
3541901,-44.77847731,-22.541844499,481.5
3542008,-50.311595242,-22.07191982,592.44
3542107,-47.53116068,-23.011556353,537.59
3542206,-50.89021168,-22.2284,507.51
3542305,-45.53649561,-23.272655499,719.26
3542404,-51.303148976,-22.22023409,504.9
3542503,-49.229797671,-21.886760938,401.6
3542602,-47.84105475,-24.494251427,19
3542701,-47.483090237,-20.603802826,910.98
3542800,-49.008301994,-24.65748949,177.22
3542909,-48.177705754,-22.0649346,563.33
3543006,-48.765477481,-24.220268457,865.95
3543105,-47.590705092,-20.46066017,866.3
3543204,-49.934167814,-22.785734799,481.35
3543238,-51.600634517,-21.838500039,387.12
3543253,-48.367071155,-24.10120031,680.98
3543303,-46.415344374,-23.7,757.07
3543402,-47.805475915,-21184,569.83
3543501,-49.436696718,-23.831335006,564.76
3543600,-47.429198899,-20.082932499,611.52
3543709,-48.072330066,-21.589189499,537.58
3543808,-50.724838321,-21.727890999,441.08
3543907,-47.563533238,-22412,618.99
3544004,-47.604484886,-22.842860722,627.71
3544103,-46.393692673,-23.74,762.98
3544202,-49.6811591,-19.977734337,439.56
3544251,-53.058654479,-22.581175499,280.69
3544301,-45.309377787,-22.896818547,547.2
3544400,-50.726907999,-21.300523989,427.03
3544509,-50.997484555,-20171,343.14
3544608,-49.58081856,-21.46021383,400.8
3544707,-50.957154711,-21.88113867,422.37
3544806,-49.498768668,-21.344453376,444.49
3544905,-47.842349339,-20.777882151,716.54
3545001,-45.84717692,-23.531792988,806.35
3545100,-50.860672004,-21.625362732,469.58
3545159,-47.678288388,-22.843367497,599
3545209,-47.292415629,-23.204073805,554.42
3545308,-47.57468012,-23.649132224,632.38
3545407,-49.981077758,-22.890507254,405.76
3545506,-51.759951736,-22.458541739,374.04
3545605,-48.805948418,-21.2,611.64
3545704,-50.73056437,-20.030702621,418.52
3545803,-47.413954766,-22755,567.88
3546009,-45.887648287,-23.395758034,630.32
3546108,-50.930221154,-20.091391935,387.21
3546207,-47.457163694,-22.127681965,636.16
3546256,-47.433780561,-21.291168377,608.92
3546306,-47.24941442,-21.82,657.94
3546405,-49.624608869,-22905,456.77
3546504,-48.393649928,-21.4629215,588.85
3546603,-50.926777423,-20.21169,398.81
3546702,-47.530708716,-22.455326956,584.71
3546801,-46.227012841,-23318,646.6
3546900,-48.085336013,-21.686567851,714.8
3547007,-48.159014141,-22.569410257,512.43
3547106,-51.758974242,-21.346910745,357.49
3547205,-50.798403844,-20.252602255,426.15
3547304,-46.922092505,-23.44,769.83
3547403,-50.830947388,-20.141801473,428.95
3547502,-47.478980851,-21.7071,763.07
3547601,-47.367268928,-21485,739.9
3547650,-50.688461881,-20.243845188,443.15
3547700,-51.649892211,-21973,428.4
3547809,-46.530874257,-23.6,764.09
3547908,-47.155930969,-21.089964029,793.88
3548005,-46.9159099,-22.604796852,659.8
3548054,-50.496735052,-20.932496842,382.57
3548104,-46.682306631,-22.118523499,834.39
3548203,-45.679278863,-22.831193402,1196.6
3548302,-51.390920981,-21.846805051,405.03
3548401,-50.504692473,-21.639311663,421.97
3548500,-46.331370849,-23933,16.18
3548609,-45.737138986,-22.685286953,901
3548708,-46.550257247,-23.71,772.83
3548807,-46.571514608,-23.61,754.99
3548906,-47.889237684,-22015,849.65
3549003,-50.700097157,-20.358413817,401.3
3549102,-46.796350781,-21.97,766.78
3549201,-50.380721907,-20.388771726,438.17
3549250,-50.351597516,-20.51261549,409.68
3549300,-51.666665161,-21.268363999,367.88
3549409,-47.86326807,-20.58316,630.79
3549508,-47.640989501,-20.594419531,719.07
3549607,-44.578340961,-22.646489896,517.39
3549706,-46.888265889,-21596,718.57
3549805,-49.381347685,-20812,504.24
3549904,-45.884175401,-23184,604.88
3549953,-46.94174971,-23.849085716,717.41
3550001,-45.309544504,-23.22187151,761.15
3550100,-48.568763281,-22.73645,733.9
3550209,-47.995589146,-23.8,665
3550308,-46.570383182,-23567,783.61
3550407,-47.914032997,-22.54,565.01
3550506,-49.741476162,-22.751256429,463.13
3550605,-47.135423012,-23.53,778.64
3550704,-45.40268014,-23.806687652,1.36
3550803,-46.824127625,-21.708420791,929.7
3550902,-47.553352539,-21.47972337,629.97
3551009,-46.384490817,-23.96,13.94
3551108,-47.827195985,-23.64150657,599.7
3551207,-49.483128634,-23.274495925,735.03
3551306,-49.920922497,-20.656880499,455.91
3551405,-47.56324992,-21.310287665,596.7
3551504,-47.597762096,-21.20947,560.75
3551603,-46.70179138,-22.612693521,941.4
3551702,-47.99114,-21.13702,545.97
3551801,-47.927216963,-24.388603782,30.7
3551900,-48.801533979,-20.809385787,591.39
3552007,-44.848996103,-22.661424346,641.52
3552106,-46.529211591,-22.592029951,764.52
3552205,-47.45785325,-23.49,591.22
3552304,-50.920526559,-20.692943499,376.22
3552403,-47.265802732,-22.82,570
3552502,-46.307810467,-23536,745.79
3552551,-51.028222586,-20.503344266,353.76
3552601,-49.032621409,-20.957600676,518.2
3552700,-48.686787614,-21732,487.04
3552809,-46.785780034,-23623,803.23
3552908,-51.28477342,-22.38826626,403.68
3553005,-49.405771115,-23.44981411,540.89
3553104,-48.511955222,-21.146736273,579.3
3553203,-48.453935342,-21.129556288,625.14
3553302,-47.271615513,-21.7,693.87
3553401,-49.648820199,-20.625112136,514.7
3553500,-47.505288235,-23.973148266,889.77
3553609,-46.74551521,-21.471885402,806.79
3553658,-48.408654918,-21072,646.42
3553708,-48.506742182,-21.41,566.25
3553807,-49.244088538,-23.532060507,623.5
3553856,-48.69732863,-23.919257149,684.66
3553906,-51.559572575,-22.301668295,444.57
3553955,-50.576565135,-22.744771194,450.76
3554003,-47.849464033,-23348,622.41
3554102,-45.556608696,-23026,586.07
3554201,-49.377441961,-23.340591746,709.35
3554300,-52.171194822,-22.53,352.74
3554409,-48.341536137,-20.787841656,515.71
3554508,-47.711472527,-23.09788,483.84
3554607,-49.603542894,-23.202363382,810.95
3554656,-48.198238839,-23.243769527,582.7
3554706,-48.172157585,-22.427493614,794.43
3554755,-48.340183393,-22.038073647,528.4
3554805,-45.550746882,-22.960415205,561.41
3554904,-50.884882785,-20.2280128,424.67
3554953,-46.697023859,-22.814756155,785.91
3555000,-50.51400642,-21.9348,528.06
3555109,-51.576720575,-21.386395317,400.12
3555208,-50.10944175,-20.950235089,446.72
3555307,-50.477729431,-20.051268617,464.95
3555356,-49.71967239,-21.162470999,419.9
3555406,-45.072091475,-23.43596498,5.02
3555505,-49.663271665,-22.52383545,480.64
3555604,-49.177669534,-20.953346399,504.43
3555703,-49.897393579,-20.887768999,472.19
3555802,-50.641800154,-20.246264096,448.39
3555901,-49.283201601,-21.786313652,453.96
3556008,-49.290729849,-21.200418812,439.38
3556107,-50.085868281,-20.423370291,508.17
3556206,-46.996630027,-22.97,690.12
3556305,-50.869308119,-21.225575282,451.78
3556354,-46.411600233,-22.884880423,832.89
3556404,-46.895608914,-21.83,702
3556453,-47.01964778,-23615,926.92
3556503,-46.829890223,-23214,729.73
3556602,-49.821781654,-22.224748314,650.27
3556701,-46.976476309,-23.030538324,719.2
3556800,-48.296662879,-20.87,538.54
3556909,-48.63017135,-21.167154084,608.47
3556958,-50.48080697,-20.198738574,490.5
3557006,-47.449738057,-23.541871205,571.63
3557105,-49.974672015,-20.4,518.33
3557154,-50.055739518,-21.050110434,415.85
3557204,-49.713936148,-23.032005631,553.9
3557303,-46.95360269,-22.274588913,624.06
4100103,-50.31252658,-23.300494037,579.29
4100202,-48.991754538,-24.661689705,180.7
4100301,-49.338701884,-25.99061809,869.33
4100400,-49.300319818,-25.313377602,956.94
4100459,-52.709807446,-24.801000163,589.32
4100509,-53.891973855,-23.870881405,373.68
4100608,-52.321682444,-23.12712083,522.86
4100707,-53.441249078,-24.019012556,412.77
4100806,-51.22921633,-22.780378767,365.05
4100905,-52.78678735,-23.09737028,407.85
4101002,-53.473256744,-25.917068465,527.46
4101051,-53.133319828,-24.647582458,485.18
4101101,-50.226407598,-23.051751654,491.04
4101150,-51.917364679,-23.192903865,438.09
4101200,-48.712900061,-25.430166132,9.97
4101309,-50.197947244,-25.98670578,814.28
4101408,-51.459985142,-23.55159,866.28
4101507,-51.438279734,-23.413516531,801.95
4101606,-49.824828501,-24.146569165,875.69
4101655,-51.791317564,-24.308702386,706.61
4101705,-52.499618103,-23.92820095,607.04
4101804,-49.401939696,-25.59,903.27
4101853,-51.587917838,-24.383288744,751.52
4101903,-50.841623486,-23.3727179,567.51
4102000,-53.521236927,-24.408530084,409.47
4102109,-51.669679262,-23.23671,678.29
4102208,-52.055701136,-23.151587095,519.01
4102307,-49.63175599,-25.578497807,867.11
4102406,-50.371873022,-23092,413.94
4102505,-52.007116685,-24.027715465,352.72
4102604,-53.635000265,-26.252602844,820.36
4102703,-50.187736761,-23.120592728,415.69
4102752,-53.666042628,-25.879493322,543.33
4102802,-51.194145032,-22.992087531,614.5
4102901,-51.556525257,-26.160794475,911.61
4103008,-52.792777459,-24.239493159,522.56
4103024,-53.217160074,-25.635873159,421.46
4103040,-51.539373837,-24.878517586,894
4103057,-53.41173648,-25.430404944,476.9
4103107,-49.105787482,-25.214901583,958.19
4103156,-53.599599969,-26.192874969,559.48
4103206,-51.764465444,-23.707437,563.18
4103222,-52.831976272,-26.07453714,555.2
4103305,-51.584409096,-23.937854194,645.23
4103354,-53.121073664,-24.814894632,651.78
4103370,-53.524041813,-24.193846281,352.68
4103404,-51.715005508,-22.78823524,444.1
4103453,-53.324916478,-24.615666976,549.02
4103479,-53.511064854,-23.904704471,393.7
4103503,-51.358085553,-23.666143883,797.16
4103602,-50.077570722,-23.0412,458.76
4103701,-51.277728442,-23.28,661.72
4103800,-51.581630613,-23.60061188,813.04
4103909,-52.813564154,-24.594956582,581
4103958,-51.814786532,-25.102578469,1015.13
4104006,-49.053465872,-25.30324,880.45
4104055,-52.996869603,-25.039634482,701.21
4104105,-49.69037694,-25.981005657,815.35
4104204,-49.52884145,-25459,964.21
4104253,-49.427664967,-25367,957.5
4104303,-52.381115085,-24.041223196,597.69
4104402,-51.332580508,-24.564669119,515.36
4104428,-52.055446404,-25.567931845,925.44
4104451,-52.126687634,-25.374317386,837.34
4104501,-53.800178695,-25.68297741,387.12
4104600,-53.61721101,-25.479468484,337.89
4104659,-50.113091511,-24.95087297,1054.01
4104709,-49.718723529,-23.427723925,507.02
4104808,-53.459722181,-24953,769.5
4104907,-50.002811127,-24795,978.94
4105003,-53.153706366,-25.196493249,706.5
4105102,-51.59352956,-22.81498235,460.22
4105201,-49.260316825,-24.8189473,324.22
4105300,-53.857269383,-25.149761209,624.59
4105409,-52.533960207,-25.854683848,698.81
4105508,-52.60915089,-23.653813152,544.61
4105607,-52.94052514,-23.374197386,378.08
4105706,-52.3529862,-26.405205293,959.84
4105805,-49.227437977,-25.294340294,1015.9
4105904,-51.974416212,-22.8378,446.03
4106001,-50.554428047,-23.546902102,751.87
4106100,-50.171773002,-23.621561714,499.18
4106209,-49.531611869,-25.680766309,891.4
4106308,-53.296527776,-24.799649515,700.23
4106407,-50.651484478,-23183,686.19
4106456,-52.034538676,-26.226547768,1071.86
4106506,-52.56708663,-25.978153498,731.6
4106555,-52.1241853,-24.09741238,530.05
4106571,-53.126822663,-25.61656927,462.35
4106605,-53.081821607,-23.77690486,461.7
4106704,-52.16397766,-22.965175419,454.26
4106803,-51.347709524,-26.017268878,820.91
4106852,-51.444246648,-23.993327601,686.28
4106902,-49.271847885,-25.43,910.89
4107009,-50.459405524,-24.035825589,755.09
4107108,-52.864111238,-22.65720615,344.97
4107124,-52.688190761,-25.035191928,607.42
4107157,-54.103626427,-24.942161855,505.83
4107207,-53.054835992,-25746,496.66
4107256,-53.296448655,-23.381907216,404.89
4107306,-52.222721497,-23.555901326,382.87
4107405,-53.16618526,-25.940755982,622.39
4107504,-52.260035154,-23.801144,485.75
